Id,ActivityDate,group_label,TotalSteps,TotalActivityMinutes
7086361926,2016-04-03 00:00:00+00:00,4,-1.364539607482458,-1.782862810026044
7086361926,2016-04-04 00:00:00+00:00,2,-0.29762556706681853,-0.1104857924806235
7086361926,2016-04-05 00:00:00+00:00,2,-0.00950058317896148,-0.1486584627079845
7086361926,2016-04-06 00:00:00+00:00,2,-0.03504354952697438,-0.5673225437429372
7086361926,2016-04-07 00:00:00+00:00,0,1.2579497714138363,0.7173226713867824
7086361926,2016-04-08 00:00:00+00:00,1,0.40673307839671213,0.5460526593063834
7086361926,2016-04-09 00:00:00+00:00,2,-0.03789107854346761,-0.009481888932696258
7086361926,2016-04-10 00:00:00+00:00,4,-1.8989697954351392,-1.982661659801569
7086361926,2016-04-11 00:00:00+00:00,2,-0.2671449299307917,0.0717777743475771
8053475328,2016-04-02 00:00:00+00:00,0,2.099566723973373,1.6623764012297835
8053475328,2016-04-03 00:00:00+00:00,0,2.853067786797833,2.105752873131709
8053475328,2016-04-04 00:00:00+00:00,0,1.6904842210934439,1.3244244398717233
8053475328,2016-04-05 00:00:00+00:00,0,1.656110665928808,1.17234521013808
8053475328,2016-04-06 00:00:00+00:00,0,1.5446562604679113,1.3132143151327462
8053475328,2016-04-07 00:00:00+00:00,0,1.642649615600351,1.2344991619742192
8053475328,2016-04-08 00:00:00+00:00,1,0.7745642099308456,0.29942479621671836
8053475328,2016-04-09 00:00:00+00:00,1,0.6815103954195506,0.07799977519532562
8053475328,2016-04-10 00:00:00+00:00,1,0.4954894918471698,0.22615452437630898
8053475328,2016-04-11 00:00:00+00:00,0,1.4875055560630073,0.9726995109123483
8253242879,2016-04-06 00:00:00+00:00,3,-1.3703737879274909,-1.3972270017304629
8253242879,2016-04-07 00:00:00+00:00,3,-0.5029678455821276,-0.751399079757111
8253242879,2016-04-08 00:00:00+00:00,1,0.8318391922556496,0.12763214485247468
8253242879,2016-04-09 00:00:00+00:00,2,-0.462074562430941,-0.4406515358316247
8253242879,2016-04-10 00:00:00+00:00,3,-1.1807894478559224,-1.1523079099440119
8253242879,2016-04-11 00:00:00+00:00,4,-1.4688991726767924,-1.4609148939936172
8378563200,2016-04-01 00:00:00+00:00,0,1.1896378521797315,0.9554481136650569
8378563200,2016-04-02 00:00:00+00:00,3,-0.9529305800618505,-1.0201588349675932
8378563200,2016-04-03 00:00:00+00:00,1,0.31677808694276627,0.29333863789944276
8378563200,2016-04-04 00:00:00+00:00,0,1.1500950721888608,1.5799593129463179
8378563200,2016-04-05 00:00:00+00:00,0,0.9705626843372673,1.5303000613756517
8378563200,2016-04-06 00:00:00+00:00,1,0.3115021763240708,0.6703219718211372
8378563200,2016-04-07 00:00:00+00:00,1,0.423537781583298,0.932410886125555
8378563200,2016-04-08 00:00:00+00:00,1,0.16332936773970838,0.6467524666789066
8378563200,2016-04-09 00:00:00+00:00,3,-1.2726815176908401,-1.2729793803193046
8378563200,2016-04-10 00:00:00+00:00,3,-1.1555890370752104,-1.2197812405581545
8378563200,2016-04-11 00:00:00+00:00,1,0.25709293495612945,0.8514563131362832
8583815059,2016-04-01 00:00:00+00:00,3,-1.2931298543881424,-1.2577125856755391
8583815059,2016-04-02 00:00:00+00:00,3,-0.9168050665032327,-0.8630411637470223
8583815059,2016-04-03 00:00:00+00:00,3,-1.2299908959270394,-1.115241800054607
8583815059,2016-04-04 00:00:00+00:00,3,-1.006728563140601,-0.9984652385492913
8583815059,2016-04-05 00:00:00+00:00,2,-0.14150000553367817,-0.2512868958673089
8583815059,2016-04-06 00:00:00+00:00,3,-1.3169476301639065,-1.2577125856755391
8583815059,2016-04-07 00:00:00+00:00,3,-1.1023348407823574,-1.063820103257296
8583815059,2016-04-08 00:00:00+00:00,4,-1.5493849599210516,-1.5176196634402506
8792009665,2016-04-01 00:00:00+00:00,3,-0.641174080416218,-0.6010333852239738
8792009665,2016-04-02 00:00:00+00:00,1,0.1831228774781917,0.6467524666789066
8792009665,2016-04-03 00:00:00+00:00,2,-0.058286181590685715,0.003065486872876871
8792009665,2016-04-04 00:00:00+00:00,3,-0.8318989749416363,-0.7721772866916435
8792009665,2016-04-05 00:00:00+00:00,3,-1.2445260840800685,-1.0931382841958466
8792009665,2016-04-06 00:00:00+00:00,3,-1.3097082190761806,-1.1821728211513887
8792009665,2016-04-07 00:00:00+00:00,4,-1.5924502011171746,-1.534002722037207
8792009665,2016-04-08 00:00:00+00:00,4,-1.5281456261396256,-1.4051268587059775
8792009665,2016-04-09 00:00:00+00:00,4,-1.6970554175887,-1.6512394743590388
8792009665,2016-04-10 00:00:00+00:00,3,-0.6380590307500478,-0.7721772866916435
8792009665,2016-04-11 00:00:00+00:00,4,-2.1300452200549924,-2.1458059527175712
8877689391,2016-04-01 00:00:00+00:00,0,1.884280972109924,0.9439345741922255
8877689391,2016-04-02 00:00:00+00:00,0,3.0955256135019926,2.0630002376467647
8877689391,2016-04-03 00:00:00+00:00,0,1.3620415124753371,1.8205256849618376
8877689391,2016-04-04 00:00:00+00:00,0,2.18352052477377,1.0586219256857368
8877689391,2016-04-05 00:00:00+00:00,1,0.5993816304963063,-0.09146116190200261
8877689391,2016-04-06 00:00:00+00:00,0,2.645479599158593,1.8205256849618376
8877689391,2016-04-07 00:00:00+00:00,1,0.6375888622123893,0.20775502706775853
8877689391,2016-04-08 00:00:00+00:00,0,2.4937426479706826,1.9071352402480528
8877689391,2016-04-09 00:00:00+00:00,0,1.5500244042523925,1.6349517764975077
8877689391,2016-04-10 00:00:00+00:00,0,3.213257954155398,2.22809861386484
8877689391,2016-04-11 00:00:00+00:00,1,0.586347956578455,-0.02204628981247579
1503960366,2016-04-12 00:00:00+00:00,1,1.023188933432581,0.799141146249694
1503960366,2016-04-13 00:00:00+00:00,1,0.6065101619574569,0.13381846442696782
1503960366,2016-04-14 00:00:00+00:00,1,0.5573113660009672,-0.02204628981247579
1503960366,2016-04-15 00:00:00+00:00,1,0.4303547113974349,0.414405214850618
1503960366,2016-04-16 00:00:00+00:00,1,0.9408874483118137,0.3237342794874669
1503960366,2016-04-17 00:00:00+00:00,1,0.4198491755545852,0.13381846442696782
1503960366,2016-04-18 00:00:00+00:00,1,0.9994293075989613,0.575760670101743
1503960366,2016-04-19 00:00:00+00:00,0,1.4006702176795949,1.0700368334001569
1503960366,2016-04-20 00:00:00+00:00,1,0.5723868703301475,0.1028476749304838
1503960366,2016-04-21 00:00:00+00:00,1,0.44083879950171423,-0.07880057089303245
1503960366,2016-04-22 00:00:00+00:00,1,0.9568327465115853,0.5222308210442423
1503960366,2016-04-23 00:00:00+00:00,0,1.2205862632091264,0.787485874852429
1503960366,2016-04-24 00:00:00+00:00,1,0.48110560449732953,0.42042306792348993
1503960366,2016-04-25 00:00:00+00:00,0,1.3769847487151976,0.9956663478628308
1503960366,2016-04-26 00:00:00+00:00,1,1.1207686801565724,0.7349010790840946
1503960366,2016-04-27 00:00:00+00:00,0,1.800829285569128,1.200630956855544
1503960366,2016-04-28 00:00:00+00:00,1,1.0218621172707125,0.5638866373509042
1503960366,2016-04-29 00:00:00+00:00,1,0.6853744328521573,0.11524777803426338
1503960366,2016-04-30 00:00:00+00:00,0,1.2689743678386314,0.8688467597369489
1503960366,2016-05-01 00:00:00+00:00,1,0.5827716214123203,0.7173226713867824
1503960366,2016-05-02 00:00:00+00:00,0,1.2775896603927286,0.8049647047685082
1503960366,2016-05-03 00:00:00+00:00,0,1.3372742703965736,0.932410886125555
1503960366,2016-05-04 00:00:00+00:00,1,0.6711345619050311,0.3600943765202958
1503960366,2016-05-05 00:00:00+00:00,0,1.1720029258528786,0.8224191624099606
1503960366,2016-05-06 00:00:00+00:00,1,0.854559241231739,0.4684481160945175
1503960366,2016-05-07 00:00:00+00:00,1,0.8260169695788321,0.49835904083465576
1503960366,2016-05-08 00:00:00+00:00,1,0.4849330233747643,0.3358681004515724
1503960366,2016-05-09 00:00:00+00:00,1,0.8311545241848779,0.42643762444133376
1503960366,2016-05-10 00:00:00+00:00,1,0.8627375707723076,0.7114575612439528
1503960366,2016-05-11 00:00:00+00:00,1,0.957838420861426,0.6585430389064675
1624580081,2016-04-12 00:00:00+00:00,2,0.12681997415539653,-1.0056865110106856
1624580081,2016-04-13 00:00:00+00:00,2,-0.10577997246646992,-0.9912537843510841
1624580081,2016-04-14 00:00:00+00:00,2,0.30829618015337285,-0.3879554195783282
1624580081,2016-04-15 00:00:00+00:00,4,-1.5128541039468328,-1.3814774479596648
1624580081,2016-04-16 00:00:00+00:00,3,-0.45980423839493567,-0.7930252617046626
1624580081,2016-04-17 00:00:00+00:00,2,-0.28159825199239447,-0.5203967075592025
1624580081,2016-04-18 00:00:00+00:00,1,0.5709529236604257,-0.18699930913442295
1624580081,2016-04-19 00:00:00+00:00,3,-1.0740599479921205,-1.0419430171691333
1624580081,2016-04-20 00:00:00+00:00,3,-0.5508798459702029,-0.9696775416300464
1624580081,2016-04-21 00:00:00+00:00,2,-0.2441748297488638,-0.7238009575619015
1624580081,2016-04-22 00:00:00+00:00,3,-0.7799677400234987,-0.634909899906898
1624580081,2016-04-23 00:00:00+00:00,2,0.19974664148591448,-0.4472643277579416
1624580081,2016-04-24 00:00:00+00:00,2,-0.3030555537657687,-0.1742000647118242
1624580081,2016-04-25 00:00:00+00:00,2,-0.2126251319180066,-0.614563835936887
1624580081,2016-04-26 00:00:00+00:00,3,-1.0994917138532478,-1.049224938941904
1624580081,2016-04-27 00:00:00+00:00,2,0.1666341378719496,-0.12319160126785335
1624580081,2016-04-28 00:00:00+00:00,3,-1.1186086959243575,-1.1597561314623437
1624580081,2016-04-29 00:00:00+00:00,3,-1.2269756937521898,-0.9768600136981503
1624580081,2016-04-30 00:00:00+00:00,2,-0.2175114862090904,0.04060682863625322
1624580081,2016-05-01 00:00:00+00:00,0,4.125719582723694,3.0988345733991176
1624580081,2016-05-02 00:00:00+00:00,2,-0.07528912016560692,-0.634909899906898
1624580081,2016-05-03 00:00:00+00:00,3,-1.3163170172335148,-1.3814774479596648
1624580081,2016-05-04 00:00:00+00:00,3,-1.2872212100205498,-1.2122342501985648
1624580081,2016-05-05 00:00:00+00:00,3,-1.2030108677152038,-1.2197812405581545
1624580081,2016-05-06 00:00:00+00:00,3,-1.4378886021049684,-1.3346154045101983
1624580081,2016-05-07 00:00:00+00:00,3,-1.3150564216107667,-0.751399079757111
1624580081,2016-05-08 00:00:00+00:00,3,-0.9345394718522659,-0.9625045765490129
1624580081,2016-05-09 00:00:00+00:00,4,-1.4362015243496675,-1.4209778174892995
1624580081,2016-05-10 00:00:00+00:00,3,-1.059212045728726,-1.0565172709915815
1624580081,2016-05-11 00:00:00+00:00,3,-1.0135698541165608,-1.2577125856755391
1624580081,2016-05-12 00:00:00+00:00,3,-1.0586535723656614,-1.295984244920761
1644430081,2016-04-12 00:00:00+00:00,1,0.5992032977687891,0.414405214850618
1644430081,2016-04-13 00:00:00+00:00,2,0.09495422923171992,-0.2512868958673089
1644430081,2016-04-14 00:00:00+00:00,1,0.6600339484809365,0.5281909381888413
1644430081,2016-04-15 00:00:00+00:00,3,-0.4841742326218992,-0.7169200549425822
1644430081,2016-04-16 00:00:00+00:00,0,1.3683373584914627,0.9151062073388008
1644430081,2016-04-17 00:00:00+00:00,2,0.24181689419689098,0.01559597509008627
1644430081,2016-04-18 00:00:00+00:00,2,-0.08001297212746304,-0.41425804758750934
1644430081,2016-04-19 00:00:00+00:00,1,0.6985273380482172,0.6820893340245243
1644430081,2016-04-20 00:00:00+00:00,3,-1.2131622139208493,-1.1597561314623437
1644430081,2016-04-21 00:00:00+00:00,4,-1.618107079499832,-1.8751886580324164
1644430081,2016-04-22 00:00:00+00:00,3,-0.8699988003429399,-1.4609148939936172
1644430081,2016-04-23 00:00:00+00:00,2,-0.18301156725940929,-0.6963212920841625
1644430081,2016-04-24 00:00:00+00:00,3,-0.9628469218783154,-1.4368986103707868
1644430081,2016-04-25 00:00:00+00:00,3,-0.8942149507171998,-1.1971784832313954
1644430081,2016-04-26 00:00:00+00:00,1,0.4591806224655212,0.25674692218741363
1644430081,2016-04-27 00:00:00+00:00,3,-1.041682778182292,-1.2122342501985648
1644430081,2016-04-28 00:00:00+00:00,1,0.36419648521766246,0.2811556903828211
1644430081,2016-04-29 00:00:00+00:00,3,-1.0020873066349616,-1.1971784832313954
1644430081,2016-04-30 00:00:00+00:00,0,1.812531309261378,1.601979388596503
1644430081,2016-05-01 00:00:00+00:00,2,-0.29090318654745934,-0.6077952779425451
1644430081,2016-05-02 00:00:00+00:00,3,-0.848052840541812,-0.8700884451401106
1644430081,2016-05-03 00:00:00+00:00,1,0.9712316514671231,0.8572557677903224
1644430081,2016-05-04 00:00:00+00:00,4,-1.251527926735119,-1.7470469937100124
1644430081,2016-05-05 00:00:00+00:00,3,-0.6965642399888667,-1.1746884705154887
1644430081,2016-05-06 00:00:00+00:00,1,0.43495562622166506,0.7114575612439528
1644430081,2016-05-07 00:00:00+00:00,1,1.057917607581551,0.6290446327127647
1644430081,2016-05-08 00:00:00+00:00,2,-0.16471899474226387,-0.009481888932696258
1644430081,2016-05-09 00:00:00+00:00,1,-0.18174732689828588,0.693845193380569
1644430081,2016-05-10 00:00:00+00:00,2,0.31960214346777027,-0.43404454207700005
1644430081,2016-05-11 00:00:00+00:00,4,-1.5783188704207498,-1.7738546819427736
1844505072,2016-04-12 00:00:00+00:00,2,-0.17038708707035394,0.26285450490169393
1844505072,2016-04-13 00:00:00+00:00,2,-0.5613871806917177,-0.30957458062481613
1844505072,2016-04-14 00:00:00+00:00,1,0.08230318402466281,0.4684481160945175
1844505072,2016-04-15 00:00:00+00:00,3,-0.8260248036252402,-0.7930252617046626
1844505072,2016-04-16 00:00:00+00:00,3,-0.9379944820948883,-0.9984652385492913
1844505072,2016-04-17 00:00:00+00:00,2,-0.6572777994861441,-0.48706457929714614
1844505072,2016-04-18 00:00:00+00:00,2,-0.6399756195802172,-0.35520210243096273
1844505072,2016-04-19 00:00:00+00:00,4,-2.1160902710366254,-2.170053983608748
1844505072,2016-04-20 00:00:00+00:00,4,-2.3075692100489773,-2.299996328483598
1844505072,2016-04-21 00:00:00+00:00,1,0.10540408638713346,0.26895848537930195
1844505072,2016-04-22 00:00:00+00:00,2,-0.459350351216218,-0.4937188340665411
1844505072,2016-04-23 00:00:00+00:00,3,-0.8968318720788854,-1.0565172709915815
1844505072,2016-04-27 00:00:00+00:00,4,-2.3174570968006503,-2.299996328483598
1844505072,2016-04-28 00:00:00+00:00,2,-0.12650958988839464,0.034360338972827184
1844505072,2016-04-29 00:00:00+00:00,2,-0.5634926698522854,-0.3160768668705291
1844505072,2016-04-30 00:00:00+00:00,3,-0.7829817134937008,-0.7375850193610596
1844505072,2016-05-01 00:00:00+00:00,3,-1.1725523983436221,-1.4368986103707868
1844505072,2016-05-03 00:00:00+00:00,3,-0.7716954791620487,-0.7375850193610596
1844505072,2016-05-04 00:00:00+00:00,3,-1.322632648993705,-1.4528911250703713
1844505072,2016-05-05 00:00:00+00:00,3,-1.27360637238904,-1.1971784832313954
1844505072,2016-05-06 00:00:00+00:00,4,-2.252269918651298,-2.2818591995447246
1844505072,2016-05-12 00:00:00+00:00,4,-2.3348296183588655,-2.324469545819364
1927972279,2016-04-12 00:00:00+00:00,4,-1.846376185774649,-1.7205470341166247
1927972279,2016-04-13 00:00:00+00:00,4,-2.0134884535457194,-1.9328980684471069
1927972279,2016-04-14 00:00:00+00:00,3,-1.296558908412762,-1.3036810682027893
1927972279,2016-04-15 00:00:00+00:00,4,-1.7142166961007563,-1.7559476339149431
1927972279,2016-04-18 00:00:00+00:00,4,-2.083451626786379,-2.088394433983129
1927972279,2016-04-22 00:00:00+00:00,4,-2.1524001723101502,-2.170053983608748
1927972279,2016-04-23 00:00:00+00:00,3,-1.065924032052894,-1.0129176824898773
1927972279,2016-04-24 00:00:00+00:00,3,-1.319472188998168,-1.4289293688485452
1927972279,2016-04-25 00:00:00+00:00,4,-2.1500210098492545,-2.1458059527175712
1927972279,2016-04-26 00:00:00+00:00,3,-0.8472814701756164,-0.6826249418682537
1927972279,2016-04-28 00:00:00+00:00,4,-1.455536868333096,-1.3893439354409034
1927972279,2016-05-01 00:00:00+00:00,3,-1.1344234686862127,-1.2425002212260123
1927972279,2016-05-02 00:00:00+00:00,3,-0.8398359566345999,-0.9196623066182659
1927972279,2016-05-03 00:00:00+00:00,4,-1.5794293138395465,-1.791908553280271
1927972279,2016-05-04 00:00:00+00:00,4,-1.4180882904070424,-1.4528911250703713
1927972279,2016-05-06 00:00:00+00:00,3,-1.31915643441477,-1.2883017950172242
1927972279,2016-05-07 00:00:00+00:00,4,-1.5128541039468328,-1.782862810026044
1927972279,2016-05-12 00:00:00+00:00,4,-2.3348296183588655,-2.324469545819364
2022484408,2016-04-12 00:00:00+00:00,1,0.8059373647244887,0.5162675825985193
2022484408,2016-04-13 00:00:00+00:00,1,0.8314968681850758,0.8107855552825844
2022484408,2016-04-14 00:00:00+00:00,1,0.5984899084845352,0.38426611836479785
2022484408,2016-04-15 00:00:00+00:00,1,0.6595047954700202,0.5162675825985193
2022484408,2016-04-16 00:00:00+00:00,1,0.4922156184195693,-0.00320608153640056
2022484408,2016-04-17 00:00:00+00:00,0,1.3386964757956799,1.0529108610327593
2022484408,2016-04-18 00:00:00+00:00,0,1.1818778811222688,0.9841879113647611
2022484408,2016-04-19 00:00:00+00:00,1,0.7494466255559524,0.37218701827683187
2022484408,2016-04-20 00:00:00+00:00,0,1.3386964757956799,1.463837582237759
2022484408,2016-04-21 00:00:00+00:00,0,0.9044762455046855,2.153726667391205
2022484408,2016-04-22 00:00:00+00:00,1,0.9885993052590983,0.9151062073388008
2022484408,2016-04-23 00:00:00+00:00,2,-0.31939264104525367,-0.30307753606009336
2022484408,2016-04-24 00:00:00+00:00,1,1.0758681384681121,0.5043317024128574
2022484408,2016-04-25 00:00:00+00:00,1,0.7182866132910487,0.42042306792348993
2022484408,2016-04-26 00:00:00+00:00,1,0.4956713139072226,1.1383265930802722
2022484408,2016-04-27 00:00:00+00:00,1,0.5029390483959991,0.5043317024128574
2022484408,2016-04-28 00:00:00+00:00,1,0.4994881257402959,0.3237342794874669
2022484408,2016-04-29 00:00:00+00:00,1,0.5185308542598044,0.7699824670333781
2022484408,2016-04-30 00:00:00+00:00,0,1.8382429245569938,0.8977783886127502
2022484408,2016-05-01 00:00:00+00:00,1,0.5713114460435248,0.4864042246782273
2022484408,2016-05-02 00:00:00+00:00,1,0.5427340909105172,0.6349501857874719
2022484408,2016-05-03 00:00:00+00:00,0,0.8586498157126377,1.17234521013808
2022484408,2016-05-04 00:00:00+00:00,1,0.7875132642040049,0.8282319339843134
2022484408,2016-05-05 00:00:00+00:00,1,0.8093746654230107,0.9669515579346217
2022484408,2016-05-06 00:00:00+00:00,1,0.5152712554085226,0.6349501857874719
2022484408,2016-05-07 00:00:00+00:00,2,-0.16807690056941604,-0.5404699578101496
2022484408,2016-05-08 00:00:00+00:00,3,-0.9706462446303383,-1.085792522467556
2022484408,2016-05-09 00:00:00+00:00,0,1.0590719290022699,1.1836663480459158
2022484408,2016-05-10 00:00:00+00:00,0,0.9625293829948651,1.1949783596570713
2022484408,2016-05-11 00:00:00+00:00,1,1.0414041352517514,0.9093328480411736
2022484408,2016-05-12 00:00:00+00:00,1,0.31018231367185395,0.12144192099861405
2026352035,2016-04-12 00:00:00+00:00,3,-0.6841420571715555,-0.5875294392800763
2026352035,2016-04-13 00:00:00+00:00,2,-0.5464534130729886,-0.37483759890116175
2026352035,2016-04-14 00:00:00+00:00,3,-0.9590902674422891,-0.6485080069229145
2026352035,2016-04-15 00:00:00+00:00,3,-0.8318989749416363,-0.7100465076819159
2026352035,2016-04-16 00:00:00+00:00,3,-1.1802000388291796,-0.9768600136981503
2026352035,2016-04-17 00:00:00+00:00,4,-1.7742562299701354,-1.6770108512205346
2026352035,2016-04-18 00:00:00+00:00,3,-0.9617730274087091,-0.751399079757111
2026352035,2016-04-19 00:00:00+00:00,3,-1.2167568628407048,-1.0419430171691333
2026352035,2016-04-20 00:00:00+00:00,2,-0.06155852476274759,0.18932204518909393
2026352035,2016-04-21 00:00:00+00:00,3,-1.2039045988607182,-0.9553410434481634
2026352035,2016-04-22 00:00:00+00:00,3,-1.0743410006240095,-0.891281824864044
2026352035,2016-04-23 00:00:00+00:00,1,0.8882226256667834,0.8166037053298784
2026352035,2016-04-24 00:00:00+00:00,3,-0.9178604765932771,-0.8771442739292146
2026352035,2016-04-25 00:00:00+00:00,2,-0.31590142686058165,-0.23194893023070073
2026352035,2016-04-26 00:00:00+00:00,2,-0.3342668072990305,-0.053532697729008115
2026352035,2016-04-27 00:00:00+00:00,2,-0.30044818622085645,-0.06615779931256478
2026352035,2016-04-28 00:00:00+00:00,2,-0.23861382930594974,0.2138918953360508
2026352035,2016-04-29 00:00:00+00:00,1,0.015892183635446124,0.3419298225660018
2026352035,2016-04-30 00:00:00+00:00,2,-0.6084992156818865,-0.4076739456997546
2026352035,2016-05-01 00:00:00+00:00,3,-0.886640305340493,-0.6894695315265237
2026352035,2016-05-02 00:00:00+00:00,2,-0.10350605644420219,0.3600943765202958
2026352035,2016-05-03 00:00:00+00:00,2,-0.3213578806465215,0.046849196556421085
2026352035,2016-05-04 00:00:00+00:00,2,-0.19842535006743872,0.29942479621671836
2026352035,2016-05-05 00:00:00+00:00,1,0.8559230797909302,1.0643305811131385
2026352035,2016-05-06 00:00:00+00:00,1,0.13367536902736277,0.5281909381888413
2026352035,2016-05-07 00:00:00+00:00,3,-0.7383439454086224,-0.43404454207700005
2026352035,2016-05-08 00:00:00+00:00,2,-0.42412705054405997,-0.24483591620362796
2026352035,2016-05-09 00:00:00+00:00,1,0.5975980404819976,0.6349501857874719
2026352035,2016-05-10 00:00:00+00:00,4,-2.0768022454141204,-2.088394433983129
2026352035,2016-05-11 00:00:00+00:00,1,0.2078439121894799,0.20775502706775853
2026352035,2016-05-12 00:00:00+00:00,1,0.2673769069940482,0.2872489400837202
2320127002,2016-04-12 00:00:00+00:00,1,0.6047289019131115,0.40838405435193986
2320127002,2016-04-13 00:00:00+00:00,2,-0.050728568613709786,0.23840243227777258
2320127002,2016-04-14 00:00:00+00:00,3,-0.7933033411554603,-0.6894695315265237
2320127002,2016-04-15 00:00:00+00:00,2,-0.4974565686643027,-0.32909726653728766
2320127002,2016-04-16 00:00:00+00:00,3,-0.5315864946159049,-0.662133752881128
2320127002,2016-04-17 00:00:00+00:00,2,-0.2766305055647579,-0.30307753606009336
2320127002,2016-04-18 00:00:00+00:00,2,-0.19948327812243274,-0.1422847916511824
2320127002,2016-04-19 00:00:00+00:00,2,-0.32026595342182,-0.2965857079252527
2320127002,2016-04-20 00:00:00+00:00,2,-0.06770101594509281,0.053087458998078485
2320127002,2016-04-21 00:00:00+00:00,3,-0.9406553164833508,-0.9768600136981503
2320127002,2016-04-22 00:00:00+00:00,2,-0.4117918093462673,-0.19340611659251702
2320127002,2016-04-23 00:00:00+00:00,2,-0.5264912240413208,-0.3486678230181738
2320127002,2016-04-24 00:00:00+00:00,3,-0.7452817219386474,-0.6010333852239738
2320127002,2016-04-25 00:00:00+00:00,3,-0.892123255271485,-0.8279308345372574
2320127002,2016-04-26 00:00:00+00:00,3,-0.9393245578061312,-0.9984652385492913
2320127002,2016-04-27 00:00:00+00:00,4,-1.4419445799930486,-1.4931994663364385
2320127002,2016-04-28 00:00:00+00:00,4,-1.5050895508118054,-1.5422260859371446
2320127002,2016-04-29 00:00:00+00:00,4,-1.7375046810139112,-1.8101167817592974
2320127002,2016-04-30 00:00:00+00:00,2,-0.6462126122188259,-0.4010954929957905
2320127002,2016-05-01 00:00:00+00:00,4,-1.8033640785585017,-1.8563690942800692
2320127002,2016-05-02 00:00:00+00:00,3,-0.8801275214671942,-0.9768600136981503
2320127002,2016-05-03 00:00:00+00:00,2,-0.016580638920960476,-0.06615779931256478
2320127002,2016-05-04 00:00:00+00:00,4,-1.626513997331908,-1.7470469937100124
2320127002,2016-05-05 00:00:00+00:00,2,-0.49814499112846916,-0.32909726653728766
2320127002,2016-05-06 00:00:00+00:00,3,-0.5733361696473881,-0.6010333852239738
2320127002,2016-05-07 00:00:00+00:00,2,-0.029557239838864064,0.1400008944506394
2320127002,2016-05-08 00:00:00+00:00,2,-0.5075674052477601,-0.3160768668705291
2320127002,2016-05-09 00:00:00+00:00,3,-1.0256571109829429,-1.0129176824898773
2320127002,2016-05-10 00:00:00+00:00,2,-0.2703760117817698,-0.040925118992231085
2320127002,2016-05-11 00:00:00+00:00,2,-0.22815500933055938,0.02185492876333376
2320127002,2016-05-12 00:00:00+00:00,3,-1.1468662929807056,-1.137446795367201
2347167796,2016-04-12 00:00:00+00:00,1,0.49458028718514346,0.8049647047685082
2347167796,2016-04-13 00:00:00+00:00,1,0.5378661594575975,0.12144192099861405
2347167796,2016-04-14 00:00:00+00:00,1,0.49748918876075393,0.053087458998078485
2347167796,2016-04-15 00:00:00+00:00,1,0.5582099006170977,0.23840243227777258
2347167796,2016-04-16 00:00:00+00:00,0,2.388108345068082,1.8150976338055769
2347167796,2016-04-17 00:00:00+00:00,2,-0.4367307835216657,-0.19340611659251702
2347167796,2016-04-18 00:00:00+00:00,2,0.14325573824087373,-0.16141983867211307
2347167796,2016-04-19 00:00:00+00:00,1,-0.16744707988001778,0.6053927961354587
2347167796,2016-04-20 00:00:00+00:00,1,0.653327618001937,0.5579450446398079
2347167796,2016-04-21 00:00:00+00:00,1,0.488575585237509,0.20161443835180756
2347167796,2016-04-22 00:00:00+00:00,2,0.05589792141559682,-0.059843049020930565
2347167796,2016-04-23 00:00:00+00:00,0,1.6158055552367965,1.3524121983377733
2347167796,2016-04-24 00:00:00+00:00,1,0.37649276070745885,0.3903006186012826
2347167796,2016-04-25 00:00:00+00:00,1,0.3785392200922682,0.29333863789944276
2347167796,2016-04-26 00:00:00+00:00,2,-0.3239798079891406,-0.4472643277579416
2347167796,2016-04-27 00:00:00+00:00,1,0.7277048113504136,0.575760670101743
2347167796,2016-04-28 00:00:00+00:00,2,-0.44417912155380024,-0.43404454207700005
2347167796,2016-04-29 00:00:00+00:00,4,-2.254728993558274,-2.2502806239161037
